,X,Y,click
15845,65,71,0
15846,61,79,0
15847,57,86,0
15848,53,92,0
15849,49,97,0
15850,45,101,0
15851,41,104,0
15852,37,106,0
15853,33,107,0
15854,29,107,0
15855,25,106,0
15856,21,104,0
15857,17,101,0
15858,13,97,0
15859,9,92,0
15860,5,86,0
15861,1,79,0
15862,141,76,0
15863,137,67,1
15864,137,67,0
15865,133,76,0
15866,129,84,0
15867,125,91,0
15868,121,97,0
15869,117,102,0
15870,113,106,0
15871,109,109,0
15872,105,111,0
15873,101,112,0
15874,97,112,0
15875,93,111,0
15876,89,109,0
15877,85,106,0
15878,81,102,0
15879,77,97,0
15880,73,91,0
15881,69,84,0
15882,65,76,0
15883,61,67,1
15884,61,67,0
15885,57,76,0
15886,53,84,0
15887,49,91,0
15888,45,97,0
15889,41,102,0
15890,37,106,0
15891,33,109,0
15892,29,111,0
15893,25,112,0
15894,21,112,0
15895,17,111,0
15896,13,109,0
15897,9,106,0
15898,5,102,0
15899,1,97,0
15900,149,35,0
15901,145,28,0
15902,141,20,0
15903,137,11,0
15904,133,1,0
15905,129,-9,1
15906,129,-9,0
15907,125,0,0
15908,121,8,0
15909,117,15,0
15910,113,21,0
15911,109,26,0
15912,105,30,0
15913,101,33,0
15914,97,35,0
15915,93,36,0
15916,89,36,0
15917,85,35,0
15918,81,33,0
15919,77,30,1
15920,77,30,0
15921,73,39,0
15922,69,47,0
15923,65,54,0
15924,61,60,0
15925,57,65,0
15926,53,69,0
15927,49,72,0
15928,45,74,0
15929,41,75,0
15930,37,75,0
15931,33,74,0
15932,29,72,0
15933,25,69,0
15934,21,65,0
15935,17,60,0
15936,13,54,1
15937,13,54,0
15938,9,63,0
15939,5,71,0
15940,1,78,0
15941,141,122,0
15942,137,127,0
15943,133,131,0
15944,129,134,0
15945,125,136,0
15946,121,137,0
15947,117,137,0
15948,113,136,0
15949,109,134,0
15950,105,131,0
15951,101,127,0
15952,97,122,0
15953,93,116,0
15954,89,109,0
15955,85,101,0
15956,81,92,0
15957,77,82,0
15958,73,72,0
15959,69,62,0
15960,65,52,0
15961,61,42,1
15962,61,42,0
15963,57,51,0
15964,53,59,0
15965,49,66,0
15966,45,72,0
15967,41,77,0
15968,37,81,0
15969,33,84,0
15970,29,86,0
15971,25,87,0
15972,21,87,0
15973,17,86,0
15974,13,84,0
15975,9,81,0
15976,5,77,0
15977,1,72,0
15978,149,57,1
15979,149,57,0
15980,145,66,0
15981,141,74,0
15982,137,81,0
15983,133,87,0
15984,129,92,0
15985,125,96,0
15986,121,99,0
15987,117,101,0
15988,113,102,0
15989,109,102,0
15990,105,101,0
15991,101,99,0
15992,97,96,0
15993,93,92,0
15994,89,87,0
15995,85,81,0
15996,81,74,0
15997,77,66,0
15998,73,57,1
15999,73,57,0
16000,69,66,0
16001,65,74,0
16002,61,81,0
16003,57,87,0
16004,53,92,0
16005,49,96,0
16006,45,99,0
16007,41,101,0
16008,37,102,0
16009,33,102,0
16010,29,101,0
16011,25,99,0
16012,21,96,0
16013,17,92,0
16014,13,87,0
16015,9,81,0
16016,5,74,0
16017,1,66,0
16018,141,96,0
16019,137,86,0
16020,133,76,1
16021,133,76,0
16022,129,85,0
16023,125,93,0
16024,121,100,0
16025,117,106,0
16026,113,111,0
16027,109,115,0
16028,105,118,0
16029,101,120,0
16030,97,121,0
16031,93,121,0
16032,89,120,0
16033,85,118,0
16034,81,115,0
16035,77,111,0
16036,73,106,0
16037,69,100,0
16038,65,93,0
16039,61,85,0
16040,57,76,0
16041,53,66,0
16042,49,56,1
16043,49,56,0
16044,45,65,0
16045,41,73,0
16046,37,80,0
16047,33,86,0
16048,29,91,0
16049,25,95,0
16050,21,98,0
16051,17,100,0
16052,13,101,0
16053,9,101,0
16054,5,100,0
16055,1,98,0
16056,149,114,0
16057,145,110,0
16058,141,105,0
16059,137,99,0
16060,133,92,0
16061,129,84,1
16062,129,84,0
16063,125,93,0
16064,121,101,0
16065,117,108,0
16066,113,114,0
16067,109,119,0
16068,105,123,0
16069,101,126,0
16070,97,128,0
16071,93,129,0
16072,89,129,0
16073,85,128,0
16074,81,126,0
16075,77,123,0
16076,73,119,0
16077,69,114,0
16078,65,108,0
16079,61,101,0
16080,57,93,0
16081,53,84,0
16082,49,74,0
16083,45,64,0
16084,41,54,1
16085,41,54,0
16086,37,63,0
16087,33,71,0
16088,29,78,0
16089,25,84,0
16090,21,89,0
16091,17,93,0
16092,13,96,0
16093,9,98,0
16094,5,99,0
16095,1,99,0
16096,141,39,0
16097,137,37,0
16098,133,34,0
16099,129,30,0
16100,125,25,0
16101,121,19,0
16102,117,12,1
16103,117,12,0
16104,113,21,0
16105,109,29,0
16106,105,36,0
16107,101,42,0
16108,97,47,0
16109,93,51,0
16110,89,54,0
16111,85,56,0
16112,81,57,0
16113,77,57,0
16114,73,56,0
16115,69,54,0
16116,65,51,0
16117,61,47,0
16118,57,42,0
16119,53,36,1
16120,53,36,0
16121,49,45,0
16122,45,53,0
16123,41,60,0
16124,37,66,0
16125,33,71,0
16126,29,75,0
16127,25,78,0
16128,21,80,0
16129,17,81,0
16130,13,81,0
16131,9,80,0
16132,5,78,0
16133,1,75,0
16134,149,112,0
16135,145,107,0
16136,141,101,0
16137,137,94,1
16138,137,94,0
16139,133,103,0
16140,129,111,0
16141,125,118,0
16142,121,124,0
16143,117,129,0
16144,113,133,0
16145,109,136,0
16146,105,138,0
16147,101,139,0
16148,97,139,0
16149,93,138,0
16150,89,136,0
16151,85,133,0
16152,81,129,0
16153,77,124,0
16154,73,118,0
16155,69,111,0
16156,65,103,0
16157,61,94,0
16158,57,84,0
16159,53,74,0
16160,49,64,0
16161,45,54,1
16162,45,54,0
16163,41,63,0
16164,37,71,0
16165,33,78,0
16166,29,84,0
16167,25,89,0
16168,21,93,0
16169,17,96,0
16170,13,98,0
16171,9,99,0
16172,5,99,0
16173,1,98,0
16174,141,27,0
16175,137,24,0
16176,133,20,0
16177,129,15,0
16178,125,9,0
16179,121,2,1
16180,121,2,0
16181,117,11,0
16182,113,19,0
16183,109,26,0
16184,105,32,0
16185,101,37,0
16186,97,41,0
16187,93,44,0
16188,89,46,0
16189,85,47,0
16190,81,47,0
16191,77,46,0
16192,73,44,0
16193,69,41,0
16194,65,37,1
16195,65,37,0
16196,61,46,0
16197,57,54,0
16198,53,61,0
16199,49,67,0
16200,45,72,0
16201,41,76,0
16202,37,79,0
16203,33,81,0
16204,29,82,0
16205,25,82,0
16206,21,81,0
16207,17,79,1
16208,17,79,0
16209,13,88,0
16210,9,96,0
16211,5,103,0
16212,1,109,0
16213,149,167,0
16214,145,171,0
16215,141,174,0
16216,137,176,0
16217,133,177,0
16218,129,177,0
16219,125,176,0
16220,121,174,0
16221,117,171,0
16222,113,167,0
16223,109,162,0
16224,105,156,0
16225,101,149,0
16226,97,141,0
16227,93,132,0
16228,89,122,0
16229,85,112,0
16230,81,102,0
16231,77,92,0
16232,73,82,0
16233,69,72,0
16234,65,62,1
16235,65,62,0
16236,61,71,0
16237,57,79,0
16238,53,86,0
16239,49,92,0
16240,45,97,0
16241,41,101,0
16242,37,104,0
16243,33,106,0
16244,29,107,0
16245,25,107,0
16246,21,106,0
16247,17,104,0
16248,13,101,0
16249,9,97,0
16250,5,92,0
16251,1,86,0
16252,141,99,0
16253,137,91,0
16254,133,82,1
16255,133,82,0
16256,129,91,0
16257,125,99,0
16258,121,106,0
16259,117,112,0
16260,113,117,0
16261,109,121,0
16262,105,124,0
16263,101,126,0
16264,97,127,0
16265,93,127,0
16266,89,126,0
16267,85,124,0
16268,81,121,0
16269,77,117,0
16270,73,112,0
16271,69,106,0
16272,65,99,0
16273,61,91,0
16274,57,82,0
16275,53,72,0
16276,49,62,0
16277,45,52,1
16278,45,52,0
16279,41,61,0
16280,37,69,0
16281,33,76,0
16282,29,82,0
16283,25,87,0
16284,21,91,0
16285,17,94,0
16286,13,96,0
16287,9,97,0
16288,5,97,0
16289,1,96,0
16290,149,67,0
16291,145,64,0
16292,141,60,0
16293,137,55,0
16294,133,49,0
16295,129,42,1
16296,129,42,0
16297,125,51,0
16298,121,59,0
16299,117,66,0
16300,113,72,0
16301,109,77,0
16302,105,81,0
16303,101,84,0
16304,97,86,0
16305,93,87,0
16306,89,87,0
16307,85,86,0
16308,81,84,0
16309,77,81,0
16310,73,77,0
16311,69,72,0
16312,65,66,1
16313,65,66,0
16314,61,75,0
16315,57,83,0
16316,53,90,0
16317,49,96,0
16318,45,101,0
16319,41,105,0
16320,37,108,0
16321,33,110,0
16322,29,111,0
16323,25,111,0
16324,21,110,0
16325,17,108,0
16326,13,105,0
16327,9,101,0
16328,5,96,0
16329,1,90,0
16330,141,50,0
16331,137,42,0
16332,133,33,1
16333,133,33,0
16334,129,42,0
16335,125,50,0
16336,121,57,0
16337,117,63,0
16338,113,68,0
16339,109,72,0
16340,105,75,0
16341,101,77,0
16342,97,78,0
16343,93,78,0
16344,89,77,0
16345,85,75,0
16346,81,72,0
16347,77,68,0
16348,73,63,0
16349,69,57,0
16350,65,50,1
16351,65,50,0
16352,61,59,0
16353,57,67,0
16354,53,74,0
16355,49,80,0
16356,45,85,0
16357,41,89,0
16358,37,92,0
16359,33,94,0
16360,29,95,0
16361,25,95,0
16362,21,94,0
16363,17,92,0
16364,13,89,0
16365,9,85,0
16366,5,80,0
16367,1,74,1
16368,1,74,0
16369,149,80,0
16370,145,88,0
16371,141,95,0
16372,137,101,0
16373,133,106,0
16374,129,110,0
16375,125,113,0
16376,121,115,0
16377,117,116,0
16378,113,116,0
16379,109,115,0
16380,105,113,0
16381,101,110,0
16382,97,106,0
16383,93,101,0
16384,89,95,0
16385,85,88,0
16386,81,80,0
16387,77,71,0
16388,73,61,0
16389,69,51,0
16390,65,41,1
16391,65,41,0
16392,61,50,0
16393,57,58,0
16394,53,65,0
16395,49,71,0
16396,45,76,0
16397,41,80,0
16398,37,83,0
16399,33,85,0
16400,29,86,0
16401,25,86,0
16402,21,85,0
16403,17,83,0
16404,13,80,0
16405,9,76,0
16406,5,71,0
16407,1,65,0
16408,141,56,0
16409,137,48,0
16410,133,39,1
16411,133,39,0
16412,129,48,0
16413,125,56,0
16414,121,63,0
16415,117,69,0
16416,113,74,0
16417,109,78,0
16418,105,81,0
16419,101,83,0
16420,97,84,0
16421,93,84,0
16422,89,83,0
16423,85,81,0
16424,81,78,0
16425,77,74,0
16426,73,69,0
16427,69,63,0
16428,65,56,1
16429,65,56,0
16430,61,65,0
16431,57,73,0
16432,53,80,0
16433,49,86,0
16434,45,91,0
16435,41,95,0
16436,37,98,0
16437,33,100,0
16438,29,101,0
16439,25,101,0
16440,21,100,0
16441,17,98,0
16442,13,95,0
16443,9,91,0
16444,5,86,0
16445,1,80,0
16446,149,86,0
16447,145,78,1
16448,145,78,0
16449,141,87,0
16450,137,95,0
16451,133,102,0
16452,129,108,0
16453,125,113,0
16454,121,117,0
16455,117,120,0
16456,113,122,0
16457,109,123,0
16458,105,123,0
16459,101,122,0
16460,97,120,0
16461,93,117,0
16462,89,113,0
16463,85,108,0
16464,81,102,0
16465,77,95,0
16466,73,87,0
16467,69,78,0
16468,65,68,1
16469,65,68,0
16470,61,77,0
16471,57,85,0
16472,53,92,0
16473,49,98,0
16474,45,103,0
16475,41,107,0
16476,37,110,0
16477,33,112,0
16478,29,113,0
16479,25,113,0
16480,21,112,0
16481,17,110,0
16482,13,107,0
16483,9,103,0
16484,5,98,0
16485,1,92,0
16486,141,150,0
16487,137,142,0
16488,133,133,1
16489,133,133,0
16490,129,142,0
16491,125,150,0
16492,121,157,0
16493,117,163,0
16494,113,168,0
16495,109,172,0
16496,105,175,0
16497,101,177,0
16498,97,178,0
16499,93,178,0
16500,89,177,0
16501,85,175,0
16502,81,172,0
16503,77,168,0
16504,73,163,0
16505,69,157,0
16506,65,150,0
16507,61,142,0
16508,57,133,0
16509,53,123,0
16510,49,113,0
16511,45,103,0
16512,41,93,0
16513,37,83,0
16514,33,73,1
16515,33,73,0
16516,29,82,0
16517,25,90,0
16518,21,97,0
16519,17,103,0
16520,13,108,0
16521,9,112,0
16522,5,115,0
16523,1,117,0
16524,149,40,0
16525,145,40,0
16526,141,39,0
16527,137,37,0
16528,133,34,0
16529,129,30,0
16530,125,25,0
16531,121,19,0
16532,117,12,0
16533,113,4,1
16534,113,4,0
16535,109,13,0
16536,105,21,0
16537,101,28,0
16538,97,34,0
16539,93,39,0
16540,89,43,0
16541,85,46,0
16542,81,48,0
16543,77,49,0
16544,73,49,0
16545,69,48,0
16546,65,46,0
16547,61,43,0
16548,57,39,0
16549,53,34,1
16550,53,34,0
16551,49,43,0
16552,45,51,0
16553,41,58,0
16554,37,64,0
16555,33,69,0
16556,29,73,0
16557,25,76,0
16558,21,78,0
16559,17,79,0
16560,13,79,0
16561,9,78,0
16562,5,76,0
16563,1,73,0
16564,141,123,0
16565,137,118,1
16566,137,118,0
16567,133,127,0
16568,129,135,0
16569,125,142,0
16570,121,148,0
16571,117,153,0
16572,113,157,0
16573,109,160,0
16574,105,162,0
16575,101,163,0
16576,97,163,0
16577,93,162,0
16578,89,160,0
16579,85,157,0
16580,81,153,0
16581,77,148,0
16582,73,142,0
16583,69,135,0
16584,65,127,0
16585,61,118,0
16586,57,108,0
16587,53,98,0
16588,49,88,0
16589,45,78,0
16590,41,68,1
16591,41,68,0
16592,37,77,0
16593,33,85,0
16594,29,92,0
16595,25,98,0
16596,21,103,0
16597,17,107,0
16598,13,110,0
16599,9,112,0
16600,5,113,0
16601,1,113,0
16602,149,41,0
16603,145,39,0
16604,141,36,0
16605,137,32,0
16606,133,27,0
16607,129,21,0
16608,125,14,0
16609,121,6,1
16610,121,6,0
16611,117,15,0
16612,113,23,0
16613,109,30,0
16614,105,36,0
16615,101,41,0
16616,97,45,0
16617,93,48,0
16618,89,50,0
16619,85,51,0
16620,81,51,0
16621,77,50,0
16622,73,48,0
16623,69,45,1
16624,69,45,0
16625,65,54,0
16626,61,62,0
16627,57,69,0
16628,53,75,0
16629,49,80,0
16630,45,84,0
16631,41,87,0
16632,37,89,0
16633,33,90,0
16634,29,90,0
16635,25,89,0
16636,21,87,0
16637,17,84,0
16638,13,80,0
16639,9,75,0
16640,5,69,0
16641,1,62,1
16642,1,62,0
16643,141,87,0
16644,137,95,0
16645,133,102,0
16646,129,108,0
16647,125,113,0
16648,121,117,0
16649,117,120,0
16650,113,122,0
16651,109,123,0
16652,105,123,0
16653,101,122,0
16654,97,120,0
16655,93,117,0
16656,89,113,0
16657,85,108,0
16658,81,102,0
16659,77,95,0
16660,73,87,0
16661,69,78,0
16662,65,68,1
16663,65,68,0
16664,61,77,0
16665,57,85,0
16666,53,92,0
16667,49,98,0
16668,45,103,0
16669,41,107,0
16670,37,110,0
16671,33,112,0
16672,29,113,0
16673,25,113,0
16674,21,112,0
16675,17,110,0
16676,13,107,0
16677,9,103,0
16678,5,98,0
16679,1,92,0
16680,149,125,0
16681,145,117,0
16682,141,108,0
16683,137,98,1
16684,137,98,0
16685,133,107,0
16686,129,115,0
16687,125,122,0
16688,121,128,0
16689,117,133,0
16690,113,137,0
16691,109,140,0
16692,105,142,0
16693,101,143,0
16694,97,143,0
16695,93,142,0
16696,89,140,0
16697,85,137,0
16698,81,133,0
16699,77,128,0
16700,73,122,0
16701,69,115,0
16702,65,107,0
16703,61,98,0
16704,57,88,0
16705,53,78,0
16706,49,68,0
16707,45,58,0
16708,41,48,1
16709,41,48,0
16710,37,57,0
16711,33,65,0
16712,29,72,0
16713,25,78,0
16714,21,83,0
16715,17,87,0
16716,13,90,0
16717,9,92,0
16718,5,93,0
16719,1,93,0
16720,141,71,0
16721,137,69,0
16722,133,66,0
16723,129,62,0
16724,125,57,0
16725,121,51,1
16726,121,51,0
16727,117,60,0
16728,113,68,0
16729,109,75,0
16730,105,81,0
16731,101,86,0
16732,97,90,0
16733,93,93,0
16734,89,95,0
16735,85,96,0
16736,81,96,0
16737,77,95,0
16738,73,93,0
16739,69,90,0
16740,65,86,0
16741,61,81,0
16742,57,75,1
16743,57,75,0
16744,53,84,0
16745,49,92,0
16746,45,99,0
16747,41,105,0
16748,37,110,0
16749,33,114,0
16750,29,117,0
16751,25,119,0
16752,21,120,0
16753,17,120,0
16754,13,119,0
16755,9,117,0
16756,5,114,0
16757,1,110,0
16758,149,150,0
16759,145,144,0
16760,141,137,0
16761,137,129,0
16762,133,120,0
16763,129,110,1
16764,129,110,0
16765,125,119,0
16766,121,127,0
16767,117,134,0
16768,113,140,0
16769,109,145,0
16770,105,149,0
16771,101,152,0
16772,97,154,0
16773,93,155,0
16774,89,155,0
16775,85,154,0
16776,81,152,0
16777,77,149,0
16778,73,145,0
16779,69,140,0
16780,65,134,0
16781,61,127,0
16782,57,119,0
16783,53,110,0
16784,49,100,0
16785,45,90,0
16786,41,80,0
16787,37,70,0
16788,33,60,1
16789,33,60,0
16790,29,69,0
16791,25,77,0
16792,21,84,0
16793,17,90,0
16794,13,95,0
16795,9,99,0
16796,5,102,0
16797,1,104,0
16798,141,18,0
16799,137,18,0
16800,133,17,0
16801,129,15,0
16802,125,12,0
16803,121,8,0
16804,117,3,0
16805,113,-3,0
16806,109,-10,1
16807,109,-10,0
16808,105,-1,0
16809,101,7,0
16810,97,14,0
16811,93,20,0
16812,89,25,0
16813,85,29,0
16814,81,32,0
16815,77,34,0
16816,73,35,1
16817,73,35,0
16818,69,44,0
16819,65,52,0
16820,61,59,0
16821,57,65,0
16822,53,70,0
16823,49,74,0
16824,45,77,0
16825,41,79,0
16826,37,80,0
16827,33,80,0
16828,29,79,0
16829,25,77,0
16830,21,74,0
16831,17,70,0
16832,13,65,0
16833,9,59,1
16834,9,59,0
16835,5,68,0
16836,1,76,0
16837,149,160,0
16838,145,166,0
16839,141,171,0
16840,137,175,0
16841,133,178,0
16842,129,180,0
16843,125,181,0
16844,121,181,0
16845,117,180,0
16846,113,178,0
16847,109,175,0
16848,105,171,0
16849,101,166,0
16850,97,160,0
16851,93,153,0
16852,89,145,0
16853,85,136,0
16854,81,126,0
16855,77,116,0
16856,73,106,0
16857,69,96,0
16858,65,86,0
16859,61,76,0
16860,57,66,1
16861,57,66,0
16862,53,75,0
16863,49,83,0
16864,45,90,0
16865,41,96,0
16866,37,101,0
16867,33,105,0
16868,29,108,0
16869,25,110,0
16870,21,111,0
16871,17,111,0
16872,13,110,0
16873,9,108,0
16874,5,105,0
16875,1,101,0
16876,141,41,0
16877,137,35,0
16878,133,28,0
16879,129,20,0
16880,125,11,1
16881,125,11,0
16882,121,20,0
16883,117,28,0
16884,113,35,0
16885,109,41,0
16886,105,46,0
16887,101,50,0
16888,97,53,0
16889,93,55,0
16890,89,56,0
16891,85,56,0
16892,81,55,0
16893,77,53,0
16894,73,50,0
16895,69,46,0
16896,65,41,0
16897,61,35,1
16898,61,35,0
16899,57,44,0
16900,53,52,0
16901,49,59,0
16902,45,65,0
16903,41,70,0
16904,37,74,0
16905,33,77,0
16906,29,79,0
16907,25,80,0
16908,21,80,0
16909,17,79,0
16910,13,77,0
16911,9,74,0
16912,5,70,0
16913,1,65,0
16914,149,72,1
16915,149,72,0
16916,145,81,0
16917,141,89,0
16918,137,96,0
16919,133,102,0
16920,129,107,0
16921,125,111,0
16922,121,114,0
16923,117,116,0
16924,113,117,0
16925,109,117,0
16926,105,116,0
16927,101,114,0
16928,97,111,0
16929,93,107,0
16930,89,102,0
16931,85,96,0
16932,81,89,0
16933,77,81,0
16934,73,72,0
16935,69,62,0
16936,65,52,0
16937,61,42,1
16938,61,42,0
16939,57,51,0
16940,53,59,0
16941,49,66,0
16942,45,72,0
16943,41,77,0
16944,37,81,0
16945,33,84,0
16946,29,86,0
16947,25,87,0
16948,21,87,0
16949,17,86,0
16950,13,84,0
16951,9,81,0
16952,5,77,0
16953,1,72,0
16954,141,38,0
16955,137,31,0
16956,133,23,1
16957,133,23,0
16958,129,32,0
16959,125,40,0
16960,121,47,0
16961,117,53,0
16962,113,58,0
16963,109,62,0
16964,105,65,0
16965,101,67,0
16966,97,68,0
16967,93,68,0
16968,89,67,0
16969,85,65,0
16970,81,62,0
16971,77,58,0
16972,73,53,0
16973,69,47,1
16974,69,47,0
16975,65,56,0
16976,61,64,0
16977,57,71,0
16978,53,77,0
16979,49,82,0
16980,45,86,0
16981,41,89,0
16982,37,91,0
16983,33,92,0
16984,29,92,0
16985,25,91,0
16986,21,89,0
16987,17,86,0
16988,13,82,0
16989,9,77,0
16990,5,71,1
16991,5,71,0
16992,1,80,0
16993,149,176,0
16994,145,183,0
16995,141,189,0
16996,137,194,0
16997,133,198,0
16998,129,201,0
16999,125,203,0
17000,121,204,0
17001,117,204,0
17002,113,203,0
17003,109,201,0
17004,105,198,0
17005,101,194,0
17006,97,189,0
17007,93,183,0
17008,89,176,0
17009,85,168,0
17010,81,159,0
17011,77,149,0
17012,73,139,0
17013,69,129,0
17014,65,119,0
17015,61,109,0
17016,57,99,0
17017,53,89,0
17018,49,79,1
17019,49,79,0
17020,45,88,0
17021,41,96,0
17022,37,103,0
17023,33,109,0
17024,29,114,0
17025,25,118,0
17026,21,121,0
17027,17,123,0
17028,13,124,0
17029,9,124,0
17030,5,123,0
17031,1,121,0
17032,141,31,0
17033,137,27,0
17034,133,22,0
17035,129,16,0
17036,125,9,0
17037,121,1,0
17038,117,-8,1
17039,117,-8,0
17040,113,1,0
17041,109,9,0
17042,105,16,0
17043,101,22,0
17044,97,27,0
17045,93,31,0
17046,89,34,0
17047,85,36,0
17048,81,37,0
17049,77,37,1
17050,77,37,0
17051,73,46,0
17052,69,54,0
17053,65,61,0
17054,61,67,0
17055,57,72,0
17056,53,76,0
17057,49,79,0
17058,45,81,0
17059,41,82,0
17060,37,82,0
17061,33,81,0
17062,29,79,0
17063,25,76,0
17064,21,72,0
17065,17,67,0
17066,13,61,1
17067,13,61,0
17068,9,70,0
17069,5,78,0
17070,1,85,0
17071,149,169,0
17072,145,174,0
17073,141,178,0
17074,137,181,0
17075,133,183,0
17076,129,184,0
17077,125,184,0
17078,121,183,0
17079,117,181,0
17080,113,178,0
17081,109,174,0
17082,105,169,0
17083,101,163,0
17084,97,156,0
17085,93,148,0
17086,89,139,0
17087,85,129,0
17088,81,119,0
17089,77,109,0
17090,73,99,0
17091,69,89,0
17092,65,79,1
17093,65,79,0
17094,61,88,0
17095,57,96,0
17096,53,103,0
17097,49,109,0
17098,45,114,0
17099,41,118,0
17100,37,121,0
17101,33,123,0
17102,29,124,0
17103,25,124,0
17104,21,123,0
17105,17,121,0
17106,13,118,0
17107,9,114,0
17108,5,109,0
17109,1,103,0
17110,141,51,0
17111,137,43,0
17112,133,34,0
17113,129,24,0
17114,125,14,1
17115,125,14,0
17116,121,23,0
17117,117,31,0
17118,113,38,0
17119,109,44,0
17120,105,49,0
17121,101,53,0
17122,97,56,0
17123,93,58,0
17124,89,59,0
17125,85,59,0
17126,81,58,0
17127,77,56,0
17128,73,53,0
17129,69,49,0
17130,65,44,0
17131,61,38,0
17132,57,31,1
17133,57,31,0
17134,53,40,0
17135,49,48,0
17136,45,55,0
17137,41,61,0
17138,37,66,0
17139,33,70,0
17140,29,73,0
17141,25,75,0
17142,21,76,0
17143,17,76,0
17144,13,75,0
17145,9,73,0
17146,5,70,0
17147,1,66,1
17148,1,66,0
17149,149,41,0
17150,145,49,0
17151,141,56,0
17152,137,62,0
17153,133,67,0
17154,129,71,0
17155,125,74,0
17156,121,76,0
17157,117,77,0
17158,113,77,0
17159,109,76,0
17160,105,74,0
17161,101,71,0
17162,97,67,0
17163,93,62,0
17164,89,56,0
17165,85,49,0
17166,81,41,1
17167,81,41,0
17168,77,50,0
17169,73,58,0
17170,69,65,0
17171,65,71,0
17172,61,76,0
17173,57,80,0
17174,53,83,0
17175,49,85,0
17176,45,86,0
17177,41,86,0
17178,37,85,0
17179,33,83,0
17180,29,80,0
17181,25,76,0
17182,21,71,0
17183,17,65,0
17184,13,58,1
17185,13,58,0
17186,9,67,0
17187,5,75,0
17188,1,82,0
17189,141,94,0
17190,137,99,0
17191,133,103,0
17192,129,106,0
17193,125,108,0
17194,121,109,0
17195,117,109,0
17196,113,108,0
17197,109,106,0
17198,105,103,0
17199,101,99,0
17200,97,94,0
17201,93,88,0
17202,89,81,0
17203,85,73,0
17204,81,64,0
17205,77,54,0
17206,73,44,1
17207,73,44,0
17208,69,53,0
17209,65,61,0
17210,61,68,0
17211,57,74,0
17212,53,79,0
17213,49,83,0
17214,45,86,0
17215,41,88,0
17216,37,89,0
17217,33,89,0
17218,29,88,0
17219,25,86,0
17220,21,83,0
17221,17,79,0
17222,13,74,0
17223,9,68,0
17224,5,61,0
17225,1,53,0
17226,149,77,0
17227,145,67,1
17228,145,67,0
17229,141,76,0
17230,137,84,0
17231,133,91,0
17232,129,97,0
17233,125,102,0
17234,121,106,0
17235,117,109,0
17236,113,111,0
17237,109,112,0
17238,105,112,0
17239,101,111,0
17240,97,109,0
17241,93,106,0
17242,89,102,0
17243,85,97,0
17244,81,91,0
17245,77,84,0
17246,73,76,0
17247,69,67,0
17248,65,57,0
17249,61,47,0
17250,57,37,0
17251,53,27,1
17252,53,27,0
17253,49,36,0
17254,45,44,0
17255,41,51,0
17256,37,57,0
17257,33,62,0
17258,29,66,0
17259,25,69,0
17260,21,71,0
17261,17,72,0
17262,13,72,0
17263,9,71,0
17264,5,69,1
17265,5,69,0
17266,1,78,0
17267,141,147,0
17268,137,154,0
17269,133,160,0
17270,129,165,0
17271,125,169,0
17272,121,172,0
17273,117,174,0
17274,113,175,0
17275,109,175,0
17276,105,174,0
17277,101,172,0
17278,97,169,0
17279,93,165,0
17280,89,160,0
17281,85,154,0
17282,81,147,0
17283,77,139,0
17284,73,130,0
17285,69,120,0
17286,65,110,0
17287,61,100,0
17288,57,90,0
17289,53,80,1
17290,53,80,0
17291,49,89,0
17292,45,97,0
17293,41,104,0
17294,37,110,0
17295,33,115,0
17296,29,119,0
17297,25,122,0
17298,21,124,0
17299,17,125,0
17300,13,125,0
17301,9,124,0
17302,5,122,0
17303,1,119,0
17304,149,98,0
17305,145,93,0
17306,141,87,0
17307,137,80,0
17308,133,72,0
17309,129,63,0
17310,125,53,0
17311,121,43,0
17312,117,33,1
17313,117,33,0
17314,113,42,0
17315,109,50,0
17316,105,57,0
17317,101,63,0
17318,97,68,0
17319,93,72,0
17320,89,75,0
17321,85,77,0
17322,81,78,0
17323,77,78,0
17324,73,77,0
17325,69,75,0
17326,65,72,0
17327,61,68,0
17328,57,63,0
17329,53,57,0
17330,49,50,1
17331,49,50,0
17332,45,59,0
17333,41,67,0
17334,37,74,0
17335,33,80,0
17336,29,85,0
17337,25,89,0
17338,21,92,0
17339,17,94,0
17340,13,95,0
17341,9,95,0
17342,5,94,0
17343,1,92,0
17344,141,63,0
17345,137,59,0
17346,133,54,0
17347,129,48,0
17348,125,41,0
17349,121,33,1
17350,121,33,0
17351,117,42,0
17352,113,50,0
17353,109,57,0
17354,105,63,0
17355,101,68,0
17356,97,72,0
17357,93,75,0
17358,89,77,0
17359,85,78,0
17360,81,78,0
17361,77,77,0
17362,73,75,0
17363,69,72,0
17364,65,68,0
17365,61,63,0
17366,57,57,1
17367,57,57,0
17368,53,66,0
17369,49,74,0
17370,45,81,0
17371,41,87,0
17372,37,92,0
17373,33,96,0
17374,29,99,0
17375,25,101,0
17376,21,102,0
17377,17,102,0
17378,13,101,0
17379,9,99,0
17380,5,96,0
17381,1,92,0
17382,149,127,0
17383,145,121,0
17384,141,114,0
17385,137,106,0
17386,133,97,0
17387,129,87,1
17388,129,87,0
17389,125,96,0
17390,121,104,0
17391,117,111,0
17392,113,117,0
17393,109,122,0
17394,105,126,0
17395,101,129,0
17396,97,131,0
17397,93,132,0
