,X,Y,click
8344,49,81,0
8345,45,83,0
8346,41,84,0
8347,37,84,0
8348,33,83,0
8349,29,81,0
8350,25,78,0
8351,21,74,0
8352,17,69,0
8353,13,63,0
8354,9,56,1
8355,9,56,0
8356,5,65,0
8357,1,73,0
8358,141,59,0
8359,137,65,0
8360,133,70,0
8361,129,74,0
8362,125,77,0
8363,121,79,0
8364,117,80,0
8365,113,80,0
8366,109,79,0
8367,105,77,0
8368,101,74,0
8369,97,70,0
8370,93,65,0
8371,89,59,0
8372,85,52,1
8373,85,52,0
8374,81,61,0
8375,77,69,0
8376,73,76,0
8377,69,82,0
8378,65,87,0
8379,61,91,0
8380,57,94,0
8381,53,96,0
8382,49,97,0
8383,45,97,0
8384,41,96,0
8385,37,94,0
8386,33,91,0
8387,29,87,0
8388,25,82,0
8389,21,76,0
8390,17,69,1
8391,17,69,0
8392,13,78,0
8393,9,86,0
8394,5,93,0
8395,1,99,0
8396,149,101,0
8397,145,105,0
8398,141,108,0
8399,137,110,0
8400,133,111,0
8401,129,111,0
8402,125,110,0
8403,121,108,0
8404,117,105,0
8405,113,101,0
8406,109,96,0
8407,105,90,0
8408,101,83,1
8409,101,83,0
8410,97,92,0
8411,93,100,0
8412,89,107,0
8413,85,113,0
8414,81,118,0
8415,77,122,0
8416,73,125,0
8417,69,127,0
8418,65,128,0
8419,61,128,0
8420,57,127,0
8421,53,125,0
8422,49,122,0
8423,45,118,0
8424,41,113,0
8425,37,107,0
8426,33,100,0
8427,29,92,0
8428,25,83,0
8429,21,73,0
8430,17,63,0
8431,13,53,0
8432,9,43,1
8433,9,43,0
8434,5,52,0
8435,1,60,0
8436,141,85,0
8437,137,91,0
8438,133,96,0
8439,129,100,0
8440,125,103,0
8441,121,105,0
8442,117,106,0
8443,113,106,0
8444,109,105,0
8445,105,103,0
8446,101,100,0
8447,97,96,0
8448,93,91,0
8449,89,85,0
8450,85,78,0
8451,81,70,0
8452,77,61,1
8453,77,61,0
8454,73,70,0
8455,69,78,0
8456,65,85,0
8457,61,91,0
8458,57,96,0
8459,53,100,0
8460,49,103,0
8461,45,105,0
8462,41,106,0
8463,37,106,0
8464,33,105,0
8465,29,103,0
8466,25,100,0
8467,21,96,0
8468,17,91,0
8469,13,85,0
8470,9,78,0
8471,5,70,0
8472,1,61,1
8473,1,61,0
8474,149,46,0
8475,145,54,0
8476,141,61,0
8477,137,67,0
8478,133,72,0
8479,129,76,0
8480,125,79,0
8481,121,81,0
8482,117,82,0
8483,113,82,0
8484,109,81,0
8485,105,79,0
8486,101,76,0
8487,97,72,0
8488,93,67,0
8489,89,61,0
8490,85,54,1
8491,85,54,0
8492,81,63,0
8493,77,71,0
8494,73,78,0
8495,69,84,0
8496,65,89,0
8497,61,93,0
8498,57,96,0
8499,53,98,0
8500,49,99,0
8501,45,99,0
8502,41,98,0
8503,37,96,0
8504,33,93,0
8505,29,89,0
8506,25,84,0
8507,21,78,0
8508,17,71,0
8509,13,63,0
8510,9,54,0
8511,5,44,1
8512,5,44,0
8513,1,53,0
8514,141,54,0
8515,137,61,0
8516,133,67,0
8517,129,72,0
8518,125,76,0
8519,121,79,0
8520,117,81,0
8521,113,82,0
8522,109,82,0
8523,105,81,0
8524,101,79,0
8525,97,76,0
8526,93,72,0
8527,89,67,0
8528,85,61,1
8529,85,61,0
8530,81,70,0
8531,77,78,0
8532,73,85,0
8533,69,91,0
8534,65,96,0
8535,61,100,0
8536,57,103,0
8537,53,105,0
8538,49,106,0
8539,45,106,0
8540,41,105,0
8541,37,103,0
8542,33,100,0
8543,29,96,0
8544,25,91,0
8545,21,85,0
8546,17,78,0
8547,13,70,0
8548,9,61,0
8549,5,51,0
8550,1,41,1
8551,1,41,0
8552,149,44,0
8553,145,52,0
8554,141,59,0
8555,137,65,0
8556,133,70,0
8557,129,74,0
8558,125,77,0
8559,121,79,0
8560,117,80,0
8561,113,80,0
8562,109,79,0
8563,105,77,0
8564,101,74,0
8565,97,70,0
8566,93,65,0
8567,89,59,0
8568,85,52,1
8569,85,52,0
8570,81,61,0
8571,77,69,0
8572,73,76,0
8573,69,82,0
8574,65,87,0
8575,61,91,0
8576,57,94,0
8577,53,96,0
8578,49,97,0
8579,45,97,0
8580,41,96,0
8581,37,94,0
8582,33,91,0
8583,29,87,0
8584,25,82,0
8585,21,76,0
8586,17,69,0
8587,13,61,0
8588,9,52,0
8589,5,42,1
8590,5,42,0
8591,1,51,0
8592,141,43,0
8593,137,50,0
8594,133,56,0
8595,129,61,0
8596,125,65,0
8597,121,68,0
8598,117,70,0
8599,113,71,0
8600,109,71,0
8601,105,70,0
8602,101,68,0
8603,97,65,0
8604,93,61,0
8605,89,56,0
8606,85,50,0
8607,81,43,1
8608,81,43,0
8609,77,52,0
8610,73,60,0
8611,69,67,0
8612,65,73,0
8613,61,78,0
8614,57,82,0
8615,53,85,0
8616,49,87,0
8617,45,88,0
8618,41,88,0
8619,37,87,0
8620,33,85,0
8621,29,82,0
8622,25,78,0
8623,21,73,0
8624,17,67,0
8625,13,60,0
8626,9,52,1
8627,9,52,0
8628,5,61,0
8629,1,69,0
8630,149,80,0
8631,145,86,0
8632,141,91,0
8633,137,95,0
8634,133,98,0
8635,129,100,0
8636,125,101,0
8637,121,101,0
8638,117,100,0
8639,113,98,0
8640,109,95,0
8641,105,91,0
8642,101,86,0
8643,97,80,0
8644,93,73,1
8645,93,73,0
8646,89,82,0
8647,85,90,0
8648,81,97,0
8649,77,103,0
8650,73,108,0
8651,69,112,0
8652,65,115,0
8653,61,117,0
8654,57,118,0
8655,53,118,0
8656,49,117,0
8657,45,115,0
8658,41,112,0
8659,37,108,0
8660,33,103,0
8661,29,97,0
8662,25,90,0
8663,21,82,0
8664,17,73,0
8665,13,63,0
8666,9,53,0
8667,5,43,1
8668,5,43,0
8669,1,52,0
8670,141,163,0
8671,137,170,0
8672,133,176,0
8673,129,181,0
8674,125,185,0
8675,121,188,0
8676,117,190,0
8677,113,191,0
8678,109,191,0
8679,105,190,0
8680,101,188,0
8681,97,185,0
8682,93,181,0
8683,89,176,0
8684,85,170,0
8685,81,163,0
8686,77,155,0
8687,73,146,0
8688,69,136,0
8689,65,126,0
8690,61,116,0
8691,57,106,0
8692,53,96,0
8693,49,86,0
8694,45,76,0
8695,41,66,0
8696,37,56,0
8697,33,46,1
8698,33,46,0
8699,29,55,0
8700,25,63,0
8701,21,70,0
8702,17,76,0
8703,13,81,0
8704,9,85,0
8705,5,88,0
8706,1,90,0
8707,149,50,0
8708,145,50,0
8709,141,49,0
8710,137,47,0
8711,133,44,0
8712,129,40,0
8713,125,35,0
8714,121,29,1
8715,121,29,0
8716,117,38,0
8717,113,46,0
8718,109,53,0
8719,105,59,0
8720,101,64,0
8721,97,68,0
8722,93,71,0
8723,89,73,0
8724,85,74,0
8725,81,74,0
8726,77,73,0
8727,73,71,0
8728,69,68,0
8729,65,64,0
8730,61,59,0
8731,57,53,1
8732,57,53,0
8733,53,62,0
8734,49,70,0
8735,45,77,0
8736,41,83,0
8737,37,88,0
8738,33,92,0
8739,29,95,0
8740,25,97,0
8741,21,98,0
8742,17,98,0
8743,13,97,0
8744,9,95,0
8745,5,92,0
8746,1,88,0
8747,141,46,0
8748,137,40,0
8749,133,33,0
8750,129,25,1
8751,129,25,0
8752,125,34,0
8753,121,42,0
8754,117,49,0
8755,113,55,0
8756,109,60,0
8757,105,64,0
8758,101,67,0
8759,97,69,0
8760,93,70,0
8761,89,70,0
8762,85,69,0
8763,81,67,0
8764,77,64,0
8765,73,60,0
8766,69,55,0
8767,65,49,0
8768,61,42,0
8769,57,34,1
8770,57,34,0
8771,53,43,0
8772,49,51,0
8773,45,58,0
8774,41,64,0
8775,37,69,0
8776,33,73,0
8777,29,76,0
8778,25,78,0
8779,21,79,0
8780,17,79,0
8781,13,78,0
8782,9,76,0
8783,5,73,0
8784,1,69,0
8785,149,122,0
8786,145,116,1
8787,145,116,0
8788,141,125,0
8789,137,133,0
8790,133,140,0
8791,129,146,0
8792,125,151,0
8793,121,155,0
8794,117,158,0
8795,113,160,0
8796,109,161,0
8797,105,161,0
8798,101,160,0
8799,97,158,0
8800,93,155,0
8801,89,151,0
8802,85,146,0
8803,81,140,0
8804,77,133,0
8805,73,125,0
8806,69,116,0
8807,65,106,0
8808,61,96,0
8809,57,86,0
8810,53,76,1
8811,53,76,0
8812,49,85,0
8813,45,93,0
8814,41,100,0
8815,37,106,0
8816,33,111,0
8817,29,115,0
8818,25,118,0
8819,21,120,0
8820,17,121,0
8821,13,121,0
8822,9,120,0
8823,5,118,0
8824,1,115,0
8825,141,66,0
8826,137,61,0
8827,133,55,0
8828,129,48,0
8829,125,40,0
8830,121,31,1
8831,121,31,0
8832,117,40,0
8833,113,48,0
8834,109,55,0
8835,105,61,0
8836,101,66,0
8837,97,70,0
8838,93,73,0
8839,89,75,0
8840,85,76,0
8841,81,76,0
8842,77,75,0
8843,73,73,0
8844,69,70,0
8845,65,66,0
8846,61,61,0
8847,57,55,0
8848,53,48,1
8849,53,48,0
8850,49,57,0
8851,45,65,0
8852,41,72,0
8853,37,78,0
8854,33,83,0
8855,29,87,0
8856,25,90,0
8857,21,92,0
8858,17,93,0
8859,13,93,0
8860,9,92,0
8861,5,90,0
8862,1,87,0
8863,149,142,0
8864,145,137,0
8865,141,131,0
8866,137,124,1
8867,137,124,0
8868,133,133,0
8869,129,141,0
8870,125,148,0
8871,121,154,0
8872,117,159,0
8873,113,163,0
8874,109,166,0
8875,105,168,0
8876,101,169,0
8877,97,169,0
8878,93,168,0
8879,89,166,0
8880,85,163,0
8881,81,159,0
8882,77,154,0
8883,73,148,0
8884,69,141,0
8885,65,133,0
8886,61,124,0
8887,57,114,0
8888,53,104,0
8889,49,94,0
8890,45,84,0
8891,41,74,0
8892,37,64,0
8893,33,54,1
8894,33,54,0
8895,29,63,0
8896,25,71,0
8897,21,78,0
8898,17,84,0
8899,13,89,0
8900,9,93,0
8901,5,96,0
8902,1,98,0
8903,141,61,0
8904,137,61,0
8905,133,60,0
8906,129,58,0
8907,125,55,0
8908,121,51,0
8909,117,46,0
8910,113,40,0
8911,109,33,0
8912,105,25,1
8913,105,25,0
8914,101,34,0
8915,97,42,0
8916,93,49,0
8917,89,55,0
8918,85,60,0
8919,81,64,0
8920,77,67,0
8921,73,69,0
8922,69,70,0
8923,65,70,0
8924,61,69,0
8925,57,67,1
8926,57,67,0
8927,53,76,0
8928,49,84,0
8929,45,91,0
8930,41,97,0
8931,37,102,0
8932,33,106,0
8933,29,109,0
8934,25,111,0
8935,21,112,0
8936,17,112,0
8937,13,111,0
8938,9,109,0
8939,5,106,0
8940,1,102,0
8941,149,129,0
8942,145,123,0
8943,141,116,0
8944,137,108,0
8945,133,99,0
8946,129,89,1
8947,129,89,0
8948,125,98,0
8949,121,106,0
8950,117,113,0
8951,113,119,0
8952,109,124,0
8953,105,128,0
8954,101,131,0
8955,97,133,0
8956,93,134,0
8957,89,134,0
8958,85,133,0
8959,81,131,0
8960,77,128,0
8961,73,124,0
8962,69,119,0
8963,65,113,0
8964,61,106,0
8965,57,98,0
8966,53,89,0
8967,49,79,0
8968,45,69,0
8969,41,59,0
8970,37,49,0
8971,33,39,1
8972,33,39,0
8973,29,48,0
8974,25,56,0
8975,21,63,0
8976,17,69,0
8977,13,74,0
8978,9,78,0
8979,5,81,0
8980,1,83,0
8981,141,52,0
8982,137,52,0
8983,133,51,0
8984,129,49,0
8985,125,46,0
8986,121,42,0
8987,117,37,0
8988,113,31,1
8989,113,31,0
8990,109,40,0
8991,105,48,0
8992,101,55,0
8993,97,61,0
8994,93,66,0
8995,89,70,0
8996,85,73,0
8997,81,75,0
8998,77,76,0
8999,73,76,0
9000,69,75,0
9001,65,73,0
9002,61,70,0
9003,57,66,0
9004,53,61,0
9005,49,55,0
9006,45,48,0
9007,41,40,0
9008,37,31,1
9009,37,31,0
9010,33,40,0
9011,29,48,0
9012,25,55,0
9013,21,61,0
9014,17,66,0
9015,13,70,0
9016,9,73,0
9017,5,75,0
9018,1,76,0
9019,149,15,0
9020,145,14,0
9021,141,12,0
9022,137,9,0
9023,133,5,0
9024,129,0,0
9025,125,-6,1
9026,125,-6,0
9027,121,3,0
9028,117,11,0
9029,113,18,0
9030,109,24,0
9031,105,29,0
9032,101,33,0
9033,97,36,0
9034,93,38,0
9035,89,39,0
9036,85,39,0
9037,81,38,0
9038,77,36,0
9039,73,33,0
9040,69,29,1
9041,69,29,0
9042,65,38,0
9043,61,46,0
9044,57,53,0
9045,53,59,0
9046,49,64,0
9047,45,68,0
9048,41,71,0
9049,37,73,0
9050,33,74,0
9051,29,74,0
9052,25,73,0
9053,21,71,0
9054,17,68,0
9055,13,64,0
9056,9,59,0
9057,5,53,0
9058,1,46,1
9059,1,46,0
9060,141,80,0
9061,137,88,0
9062,133,95,0
9063,129,101,0
9064,125,106,0
9065,121,110,0
9066,117,113,0
9067,113,115,0
9068,109,116,0
9069,105,116,0
9070,101,115,0
9071,97,113,0
9072,93,110,0
9073,89,106,0
9074,85,101,0
9075,81,95,0
9076,77,88,0
9077,73,80,0
9078,69,71,0
9079,65,61,0
9080,61,51,0
9081,57,41,1
9082,57,41,0
9083,53,50,0
9084,49,58,0
9085,45,65,0
9086,41,71,0
9087,37,76,0
9088,33,80,0
9089,29,83,0
9090,25,85,0
9091,21,86,0
9092,17,86,0
9093,13,85,0
9094,9,83,0
9095,5,80,0
9096,1,76,0
9097,149,153,1
9098,149,153,0
9099,145,162,0
9100,141,170,0
9101,137,177,0
9102,133,183,0
9103,129,188,0
9104,125,192,0
9105,121,195,0
9106,117,197,0
9107,113,198,0
9108,109,198,0
9109,105,197,0
9110,101,195,0
9111,97,192,0
9112,93,188,0
9113,89,183,0
9114,85,177,0
9115,81,170,0
9116,77,162,0
9117,73,153,0
9118,69,143,0
9119,65,133,0
9120,61,123,0
9121,57,113,0
9122,53,103,0
9123,49,93,0
9124,45,83,0
9125,41,73,0
9126,37,63,1
9127,37,63,0
9128,33,72,0
9129,29,80,0
9130,25,87,0
9131,21,93,0
9132,17,98,0
9133,13,102,0
9134,9,105,0
9135,5,107,0
9136,1,108,0
9137,141,95,0
9138,137,94,0
9139,133,92,0
9140,129,89,0
9141,125,85,0
9142,121,80,0
9143,117,74,0
9144,113,67,0
9145,109,59,1
9146,109,59,0
9147,105,68,0
9148,101,76,0
9149,97,83,0
9150,93,89,0
9151,89,94,0
9152,85,98,0
9153,81,101,0
9154,77,103,0
9155,73,104,0
9156,69,104,0
9157,65,103,0
9158,61,101,0
9159,57,98,0
9160,53,94,0
9161,49,89,0
9162,45,83,0
9163,41,76,0
9164,37,68,0
9165,33,59,1
9166,33,59,0
9167,29,68,0
9168,25,76,0
9169,21,83,0
9170,17,89,0
9171,13,94,0
9172,9,98,0
9173,5,101,0
9174,1,103,0
9175,149,77,0
9176,145,77,0
9177,141,76,0
9178,137,74,0
9179,133,71,0
9180,129,67,0
9181,125,62,0
9182,121,56,0
9183,117,49,1
9184,117,49,0
9185,113,58,0
9186,109,66,0
9187,105,73,0
9188,101,79,0
9189,97,84,0
9190,93,88,0
9191,89,91,0
9192,85,93,0
9193,81,94,0
9194,77,94,0
9195,73,93,0
9196,69,91,0
9197,65,88,0
9198,61,84,0
9199,57,79,0
9200,53,73,0
9201,49,66,1
9202,49,66,0
9203,45,75,0
9204,41,83,0
9205,37,90,0
9206,33,96,0
9207,29,101,0
9208,25,105,0
9209,21,108,0
9210,17,110,0
9211,13,111,0
9212,9,111,0
9213,5,110,0
9214,1,108,0
9215,141,138,0
9216,137,134,0
9217,133,129,0
9218,129,123,0
9219,125,116,0
9220,121,108,0
9221,117,99,1
9222,117,99,0
9223,113,108,0
9224,109,116,0
9225,105,123,0
9226,101,129,0
9227,97,134,0
9228,93,138,0
9229,89,141,0
9230,85,143,0
9231,81,144,0
9232,77,144,0
9233,73,143,0
9234,69,141,0
9235,65,138,0
9236,61,134,0
9237,57,129,0
9238,53,123,0
9239,49,116,0
9240,45,108,0
9241,41,99,0
9242,37,89,0
9243,33,79,0
9244,29,69,0
9245,25,59,0
9246,21,49,0
9247,17,39,1
9248,17,39,0
9249,13,48,0
9250,9,56,0
9251,5,63,0
9252,1,69,0
9253,149,4,0
9254,145,8,0
9255,141,11,0
9256,137,13,0
9257,133,14,0
9258,129,14,0
9259,125,13,0
9260,121,11,0
9261,117,8,0
9262,113,4,0
9263,109,-1,1
9264,109,-1,0
9265,105,8,0
9266,101,16,0
9267,97,23,0
9268,93,29,0
9269,89,34,0
9270,85,38,0
9271,81,41,0
9272,77,43,0
9273,73,44,0
9274,69,44,0
9275,65,43,0
9276,61,41,0
9277,57,38,1
9278,57,38,0
9279,53,47,0
9280,49,55,0
9281,45,62,0
9282,41,68,0
9283,37,73,0
9284,33,77,0
9285,29,80,0
9286,25,82,0
9287,21,83,0
9288,17,83,0
9289,13,82,0
9290,9,80,0
9291,5,77,0
9292,1,73,1
9293,1,73,0
9294,141,97,0
9295,137,105,0
9296,133,112,0
9297,129,118,0
9298,125,123,0
9299,121,127,0
9300,117,130,0
9301,113,132,0
9302,109,133,0
9303,105,133,0
9304,101,132,0
9305,97,130,0
9306,93,127,0
9307,89,123,0
9308,85,118,0
9309,81,112,0
9310,77,105,0
9311,73,97,0
9312,69,88,0
9313,65,78,0
9314,61,68,0
9315,57,58,0
9316,53,48,1
9317,53,48,0
9318,49,57,0
9319,45,65,0
9320,41,72,0
9321,37,78,0
9322,33,83,0
9323,29,87,0
9324,25,90,0
9325,21,92,0
9326,17,93,0
9327,13,93,0
9328,9,92,0
9329,5,90,0
9330,1,87,0
9331,149,96,0
9332,145,91,0
9333,141,85,0
9334,137,78,0
9335,133,70,0
9336,129,61,1
9337,129,61,0
9338,125,70,0
9339,121,78,0
9340,117,85,0
9341,113,91,0
9342,109,96,0
9343,105,100,0
9344,101,103,0
9345,97,105,0
9346,93,106,0
9347,89,106,0
9348,85,105,0
9349,81,103,0
9350,77,100,0
9351,73,96,0
9352,69,91,0
9353,65,85,0
9354,61,78,0
9355,57,70,0
9356,53,61,1
9357,53,61,0
9358,49,70,0
9359,45,78,0
9360,41,85,0
9361,37,91,0
9362,33,96,0
9363,29,100,0
9364,25,103,0
9365,21,105,0
9366,17,106,0
9367,13,106,0
9368,9,105,0
9369,5,103,0
9370,1,100,0
9371,141,71,0
9372,137,66,0
9373,133,60,0
9374,129,53,0
9375,125,45,1
9376,125,45,0
9377,121,54,0
9378,117,62,0
9379,113,69,0
9380,109,75,0
9381,105,80,0
9382,101,84,0
9383,97,87,0
9384,93,89,0
9385,89,90,0
9386,85,90,0
9387,81,89,0
9388,77,87,0
9389,73,84,0
9390,69,80,0
9391,65,75,0
9392,61,69,0
9393,57,62,0
9394,53,54,1
9395,53,54,0
9396,49,63,0
9397,45,71,0
9398,41,78,0
9399,37,84,0
9400,33,89,0
9401,29,93,0
9402,25,96,0
9403,21,98,0
9404,17,99,0
9405,13,99,0
9406,9,98,0
9407,5,96,0
9408,1,93,0
9409,149,77,0
9410,145,72,0
9411,141,66,0
9412,137,59,0
9413,133,51,0
9414,129,42,1
9415,129,42,0
9416,125,51,0
9417,121,59,0
9418,117,66,0
9419,113,72,0
9420,109,77,0
9421,105,81,0
9422,101,84,0
9423,97,86,0
9424,93,87,0
9425,89,87,0
9426,85,86,0
9427,81,84,0
9428,77,81,0
9429,73,77,0
9430,69,72,0
9431,65,66,0
9432,61,59,0
9433,57,51,1
9434,57,51,0
9435,53,60,0
9436,49,68,0
9437,45,75,0
9438,41,81,0
9439,37,86,0
9440,33,90,0
9441,29,93,0
9442,25,95,0
9443,21,96,0
9444,17,96,0
9445,13,95,0
9446,9,93,0
9447,5,90,0
9448,1,86,0
9449,141,112,0
9450,137,106,0
9451,133,99,0
9452,129,91,1
9453,129,91,0
9454,125,100,0
9455,121,108,0
9456,117,115,0
9457,113,121,0
9458,109,126,0
9459,105,130,0
9460,101,133,0
9461,97,135,0
9462,93,136,0
9463,89,136,0
9464,85,135,0
9465,81,133,0
9466,77,130,0
9467,73,126,0
9468,69,121,0
9469,65,115,0
9470,61,108,0
9471,57,100,0
9472,53,91,0
9473,49,81,0
9474,45,71,0
9475,41,61,0
9476,37,51,0
9477,33,41,0
9478,29,31,1
9479,29,31,0
9480,25,40,0
9481,21,48,0
9482,17,55,0
9483,13,61,0
9484,9,66,0
9485,5,70,0
9486,1,73,0
9487,149,61,0
9488,145,62,0
9489,141,62,0
9490,137,61,0
9491,133,59,0
9492,129,56,0
9493,125,52,1
9494,125,52,0
9495,121,61,0
9496,117,69,0
9497,113,76,0
9498,109,82,0
9499,105,87,0
9500,101,91,0
9501,97,94,0
9502,93,96,0
9503,89,97,0
9504,85,97,0
9505,81,96,0
9506,77,94,0
9507,73,91,0
9508,69,87,0
9509,65,82,0
9510,61,76,0
9511,57,69,0
9512,53,61,1
9513,53,61,0
9514,49,70,0
9515,45,78,0
9516,41,85,0
9517,37,91,0
9518,33,96,0
9519,29,100,0
9520,25,103,0
9521,21,105,0
9522,17,106,0
9523,13,106,0
9524,9,105,0
9525,5,103,0
9526,1,100,0
9527,141,99,0
9528,137,94,0
9529,133,88,0
9530,129,81,0
9531,125,73,0
9532,121,64,1
9533,121,64,0
9534,117,73,0
9535,113,81,0
9536,109,88,0
9537,105,94,0
9538,101,99,0
9539,97,103,0
9540,93,106,0
9541,89,108,0
9542,85,109,0
9543,81,109,0
9544,77,108,0
9545,73,106,0
9546,69,103,0
9547,65,99,0
9548,61,94,0
9549,57,88,0
9550,53,81,0
9551,49,73,0
9552,45,64,0
9553,41,54,1
9554,41,54,0
9555,37,63,0
9556,33,71,0
9557,29,78,0
9558,25,84,0
9559,21,89,0
9560,17,93,0
9561,13,96,0
9562,9,98,0
9563,5,99,0
9564,1,99,0
9565,149,150,0
9566,145,148,0
9567,141,145,0
9568,137,141,0
9569,133,136,0
9570,129,130,0
9571,125,123,0
9572,121,115,0
9573,117,106,0
9574,113,96,1
9575,113,96,0
9576,109,105,0
9577,105,113,0
9578,101,120,0
9579,97,126,0
9580,93,131,0
9581,89,135,0
9582,85,138,0
9583,81,140,0
9584,77,141,0
9585,73,141,0
9586,69,140,0
9587,65,138,0
9588,61,135,0
9589,57,131,0
9590,53,126,0
9591,49,120,0
9592,45,113,0
9593,41,105,0
9594,37,96,0
9595,33,86,0
9596,29,76,0
9597,25,66,0
9598,21,56,0
9599,17,46,1
9600,17,46,0
9601,13,55,0
9602,9,63,0
9603,5,70,0
9604,1,76,0
9605,141,56,0
9606,137,60,0
9607,133,63,0
9608,129,65,0
9609,125,66,0
9610,121,66,0
9611,117,65,0
9612,113,63,0
9613,109,60,0
9614,105,56,0
9615,101,51,0
9616,97,45,1
9617,97,45,0
9618,93,54,0
9619,89,62,0
9620,85,69,0
9621,81,75,0
9622,77,80,0
9623,73,84,0
9624,69,87,0
9625,65,89,0
9626,61,90,0
9627,57,90,0
9628,53,89,0
9629,49,87,0
9630,45,84,0
9631,41,80,0
9632,37,75,0
9633,33,69,0
9634,29,62,0
9635,25,54,0
9636,21,45,1
9637,21,45,0
9638,17,54,0
9639,13,62,0
9640,9,69,0
9641,5,75,0
9642,1,80,0
9643,149,91,0
9644,145,94,0
9645,141,96,0
9646,137,97,0
9647,133,97,0
9648,129,96,0
9649,125,94,0
9650,121,91,0
9651,117,87,0
9652,113,82,0
9653,109,76,0
9654,105,69,0
9655,101,61,0
9656,97,52,0
9657,93,42,1
9658,93,42,0
9659,89,51,0
9660,85,59,0
9661,81,66,0
9662,77,72,0
9663,73,77,0
9664,69,81,0
9665,65,84,0
9666,61,86,0
9667,57,87,0
9668,53,87,0
9669,49,86,0
9670,45,84,0
9671,41,81,0
9672,37,77,0
9673,33,72,0
9674,29,66,0
9675,25,59,1
9676,25,59,0
9677,21,68,0
9678,17,76,0
9679,13,83,0
9680,9,89,0
9681,5,94,0
9682,1,98,0
9683,141,118,0
9684,137,120,0
9685,133,121,0
9686,129,121,0
9687,125,120,0
9688,121,118,0
9689,117,115,0
9690,113,111,0
9691,109,106,0
9692,105,100,0
9693,101,93,0
9694,97,85,0
9695,93,76,1
9696,93,76,0
9697,89,85,0
9698,85,93,0
9699,81,100,0
9700,77,106,0
9701,73,111,0
9702,69,115,0
9703,65,118,0
9704,61,120,0
9705,57,121,0
9706,53,121,0
9707,49,120,0
9708,45,118,0
9709,41,115,0
9710,37,111,0
9711,33,106,0
9712,29,100,0
9713,25,93,0
9714,21,85,0
9715,17,76,0
9716,13,66,0
9717,9,56,0
9718,5,46,1
9719,5,46,0
9720,1,55,0
9721,149,48,0
9722,145,55,0
9723,141,61,0
9724,137,66,0
9725,133,70,0
9726,129,73,0
9727,125,75,0
9728,121,76,0
9729,117,76,0
9730,113,75,0
9731,109,73,0
9732,105,70,0
9733,101,66,0
9734,97,61,0
9735,93,55,0
9736,89,48,0
9737,85,40,1
9738,85,40,0
9739,81,49,0
9740,77,57,0
9741,73,64,0
9742,69,70,0
9743,65,75,0
9744,61,79,0
9745,57,82,0
9746,53,84,0
9747,49,85,0
9748,45,85,0
9749,41,84,0
9750,37,82,0
9751,33,79,0
9752,29,75,0
9753,25,70,0
9754,21,64,1
9755,21,64,0
9756,17,73,0
9757,13,81,0
9758,9,88,0
9759,5,94,0
9760,1,99,0
9761,141,81,0
9762,137,84,0
9763,133,86,0
9764,129,87,0
9765,125,87,0
9766,121,86,0
9767,117,84,0
9768,113,81,0
9769,109,77,0
9770,105,72,0
9771,101,66,0
9772,97,59,0
9773,93,51,0
9774,89,42,0
9775,85,32,0
9776,81,22,1
9777,81,22,0
9778,77,31,0
9779,73,39,0
9780,69,46,0
9781,65,52,0
9782,61,57,0
9783,57,61,0
9784,53,64,0
9785,49,66,0
9786,45,67,0
9787,41,67,0
9788,37,66,0
9789,33,64,0
9790,29,61,0
9791,25,57,0
9792,21,52,0
9793,17,46,0
9794,13,39,0
9795,9,31,0
9796,5,22,1
9797,5,22,0
9798,431,-21,0
9799,427,-13,0
9800,423,-6,0
9801,419,0,0
9802,415,5,0
9803,411,9,0
9804,407,12,0
9805,403,14,0
9806,399,15,0
9807,395,15,0
9808,391,14,0
9809,387,12,0
9810,383,9,0
9811,379,5,0
9812,375,0,0
9813,371,-6,0
9814,367,-13,0
9815,363,-21,0
9816,359,-30,1
9817,359,-30,0
9818,355,-21,0
9819,351,-13,0
9820,347,-6,0
9821,343,0,0
9822,339,5,0
9823,335,9,0
9824,331,12,0
9825,327,14,0
9826,323,15,0
9827,319,15,0
9828,315,14,0
9829,311,12,0
9830,307,9,0
9831,303,5,0
9832,299,0,1
9833,299,0,0
9834,295,9,0
9835,291,17,0
9836,287,24,0
9837,283,30,0
9838,279,35,0
9839,275,39,0
9840,271,42,0
9841,267,44,0
9842,263,45,0
9843,259,45,0
9844,255,44,0
9845,251,42,0
9846,247,39,0
9847,243,35,0
9848,239,30,0
9849,235,24,0
9850,231,17,0
9851,227,9,1
9852,227,9,0
9853,223,18,0
9854,219,26,0
9855,215,33,0
9856,211,39,0
9857,207,44,0
9858,203,48,0
9859,199,51,0
9860,195,53,0
9861,191,54,0
9862,187,54,0
9863,183,53,0
9864,179,51,0
9865,175,48,0
9866,171,44,0
9867,167,39,0
9868,163,33,1
9869,163,33,0
9870,159,42,0
9871,155,50,0
9872,151,57,0
9873,147,63,0
9874,143,68,0
9875,139,72,0
9876,135,75,0
9877,131,77,0
9878,127,78,0
9879,123,78,0
9880,119,77,0
9881,115,75,0
9882,111,72,0
9883,107,68,0
9884,103,63,0
9885,99,57,0
9886,95,50,1
9887,95,50,0
9888,91,59,0
9889,87,67,0
9890,83,74,0
9891,79,80,0
9892,75,85,0
9893,71,89,0
9894,67,92,0
9895,63,94,0
9896,59,95,0
