,X,Y,click
6724,93,94,0
6725,89,86,0
6726,85,77,0
6727,81,67,0
6728,77,57,1
6729,77,57,0
6730,73,66,0
6731,69,74,0
6732,65,81,0
6733,61,87,0
6734,57,92,0
6735,53,96,0
6736,49,99,0
6737,45,101,0
6738,41,102,0
6739,37,102,0
6740,33,101,0
6741,29,99,0
6742,25,96,0
6743,21,92,0
6744,17,87,0
6745,13,81,0
6746,9,74,0
6747,5,66,0
6748,1,57,1
6749,1,57,0
6750,149,111,0
6751,145,119,0
6752,141,126,0
6753,137,132,0
6754,133,137,0
6755,129,141,0
6756,125,144,0
6757,121,146,0
6758,117,147,0
6759,113,147,0
6760,109,146,0
6761,105,144,0
6762,101,141,0
6763,97,137,0
6764,93,132,0
6765,89,126,0
6766,85,119,0
6767,81,111,0
6768,77,102,0
6769,73,92,0
6770,69,82,0
6771,65,72,0
6772,61,62,0
6773,57,52,0
6774,53,42,1
6775,53,42,0
6776,49,51,0
6777,45,59,0
6778,41,66,0
6779,37,72,0
6780,33,77,0
6781,29,81,0
6782,25,84,0
6783,21,86,0
6784,17,87,0
6785,13,87,0
6786,9,86,0
6787,5,84,0
6788,1,81,0
6789,141,-32,0
6790,137,-37,0
6791,133,-43,0
6792,129,-50,0
6793,125,-58,0
6794,121,-67,1
6795,121,-67,0
6796,117,-58,0
6797,113,-50,0
6798,109,-43,0
6799,105,-37,0
6800,101,-32,0
6801,97,-28,0
6802,93,-25,1
6803,93,-25,0
6804,89,-16,0
6805,85,-8,0
6806,81,-1,0
6807,77,5,0
6808,73,10,0
6809,69,14,1
6810,69,14,0
6811,65,23,0
6812,61,31,0
6813,57,38,0
6814,53,44,0
6815,49,49,0
6816,45,53,0
6817,41,56,0
6818,37,58,0
6819,33,59,0
6820,29,59,0
6821,25,58,0
6822,21,56,0
6823,17,53,0
6824,13,49,0
6825,9,44,0
6826,5,38,1
6827,5,38,0
6828,1,47,0
6829,149,72,0
6830,145,79,0
6831,141,85,0
6832,137,90,0
6833,133,94,0
6834,129,97,0
6835,125,99,0
6836,121,100,0
6837,117,100,0
6838,113,99,0
6839,109,97,0
6840,105,94,0
6841,101,90,0
6842,97,85,0
6843,93,79,0
6844,89,72,0
6845,85,64,0
6846,81,55,0
6847,77,45,0
6848,73,35,1
6849,73,35,0
6850,69,44,0
6851,65,52,0
6852,61,59,0
6853,57,65,0
6854,53,70,0
6855,49,74,0
6856,45,77,0
6857,41,79,0
6858,37,80,0
6859,33,80,0
6860,29,79,0
6861,25,77,0
6862,21,74,0
6863,17,70,0
6864,13,65,0
6865,9,59,0
6866,5,52,1
6867,5,52,0
6868,1,61,0
6869,141,59,0
6870,137,66,0
6871,133,72,0
6872,129,77,0
6873,125,81,0
6874,121,84,0
6875,117,86,0
6876,113,87,0
6877,109,87,0
6878,105,86,0
6879,101,84,0
6880,97,81,0
6881,93,77,0
6882,89,72,0
6883,85,66,0
6884,81,59,0
6885,77,51,0
6886,73,42,0
6887,69,32,1
6888,69,32,0
6889,65,41,0
6890,61,49,0
6891,57,56,0
6892,53,62,0
6893,49,67,0
6894,45,71,0
6895,41,74,0
6896,37,76,0
6897,33,77,0
6898,29,77,0
6899,25,76,0
6900,21,74,0
6901,17,71,0
6902,13,67,0
6903,9,62,0
6904,5,56,0
6905,1,49,1
6906,1,49,0
6907,149,136,0
6908,145,144,0
6909,141,151,0
6910,137,157,0
6911,133,162,0
6912,129,166,0
6913,125,169,0
6914,121,171,0
6915,117,172,0
6916,113,172,0
6917,109,171,0
6918,105,169,0
6919,101,166,0
6920,97,162,0
6921,93,157,0
6922,89,151,0
6923,85,144,0
6924,81,136,0
6925,77,127,0
6926,73,117,0
6927,69,107,0
6928,65,97,0
6929,61,87,0
6930,57,77,1
6931,57,77,0
6932,53,86,0
6933,49,94,0
6934,45,101,0
6935,41,107,0
6936,37,112,0
6937,33,116,0
6938,29,119,0
6939,25,121,0
6940,21,122,0
6941,17,122,0
6942,13,121,0
6943,9,119,0
6944,5,116,0
6945,1,112,0
6946,141,98,0
6947,137,92,0
6948,133,85,0
6949,129,77,0
6950,125,68,0
6951,121,58,1
6952,121,58,0
6953,117,67,0
6954,113,75,0
6955,109,82,0
6956,105,88,0
6957,101,93,0
6958,97,97,0
6959,93,100,0
6960,89,102,0
6961,85,103,0
6962,81,103,0
6963,77,102,0
6964,73,100,0
6965,69,97,0
6966,65,93,0
6967,61,88,0
6968,57,82,0
6969,53,75,0
6970,49,67,0
6971,45,58,0
6972,41,48,1
6973,41,48,0
6974,37,57,0
6975,33,65,0
6976,29,72,0
6977,25,78,0
6978,21,83,0
6979,17,87,0
6980,13,90,0
6981,9,92,0
6982,5,93,0
6983,1,93,0
6984,149,124,0
6985,145,122,0
6986,141,119,0
6987,137,115,0
6988,133,110,0
6989,129,104,0
6990,125,97,0
6991,121,89,0
6992,117,80,1
6993,117,80,0
6994,113,89,0
6995,109,97,0
6996,105,104,0
6997,101,110,0
6998,97,115,0
6999,93,119,0
7000,89,122,0
7001,85,124,0
7002,81,125,0
7003,77,125,0
7004,73,124,0
7005,69,122,0
7006,65,119,0
7007,61,115,0
7008,57,110,0
7009,53,104,0
7010,49,97,0
7011,45,89,0
7012,41,80,0
7013,37,70,0
7014,33,60,0
7015,29,50,1
7016,29,50,0
7017,25,59,0
7018,21,67,0
7019,17,74,0
7020,13,80,0
7021,9,85,0
7022,5,89,0
7023,1,92,0
7024,141,48,0
7025,137,49,0
7026,133,49,0
7027,129,48,0
7028,125,46,0
7029,121,43,0
7030,117,39,0
7031,113,34,0
7032,109,28,0
7033,105,21,0
7034,101,13,1
7035,101,13,0
7036,97,22,0
7037,93,30,0
7038,89,37,0
7039,85,43,0
7040,81,48,0
7041,77,52,0
7042,73,55,0
7043,69,57,0
7044,65,58,0
7045,61,58,0
7046,57,57,0
7047,53,55,0
7048,49,52,1
7049,49,52,0
7050,45,61,0
7051,41,69,0
7052,37,76,0
7053,33,82,0
7054,29,87,0
7055,25,91,0
7056,21,94,0
7057,17,96,0
7058,13,97,0
7059,9,97,0
7060,5,96,0
7061,1,94,0
7062,149,76,0
7063,145,72,0
7064,141,67,0
7065,137,61,0
7066,133,54,0
7067,129,46,1
7068,129,46,0
7069,125,55,0
7070,121,63,0
7071,117,70,0
7072,113,76,0
7073,109,81,0
7074,105,85,0
7075,101,88,0
7076,97,90,0
7077,93,91,0
7078,89,91,0
7079,85,90,0
7080,81,88,0
7081,77,85,0
7082,73,81,0
7083,69,76,0
7084,65,70,1
7085,65,70,0
7086,61,79,0
7087,57,87,0
7088,53,94,0
7089,49,100,0
7090,45,105,0
7091,41,109,0
7092,37,112,0
7093,33,114,0
7094,29,115,0
7095,25,115,0
7096,21,114,0
7097,17,112,0
7098,13,109,0
7099,9,105,0
7100,5,100,0
7101,1,94,0
7102,141,136,0
7103,137,128,0
7104,133,119,0
7105,129,109,1
7106,129,109,0
7107,125,118,0
7108,121,126,0
7109,117,133,0
7110,113,139,0
7111,109,144,0
7112,105,148,0
7113,101,151,0
7114,97,153,0
7115,93,154,0
7116,89,154,0
7117,85,153,0
7118,81,151,0
7119,77,148,0
7120,73,144,0
7121,69,139,0
7122,65,133,0
7123,61,126,0
7124,57,118,0
7125,53,109,0
7126,49,99,0
7127,45,89,0
7128,41,79,0
7129,37,69,0
7130,33,59,1
7131,33,59,0
7132,29,68,0
7133,25,76,0
7134,21,83,0
7135,17,89,0
7136,13,94,0
7137,9,98,0
7138,5,101,0
7139,1,103,0
7140,149,63,0
7141,145,63,0
7142,141,62,0
7143,137,60,0
7144,133,57,0
7145,129,53,0
7146,125,48,0
7147,121,42,0
7148,117,35,0
7149,113,27,1
7150,113,27,0
7151,109,36,0
7152,105,44,0
7153,101,51,0
7154,97,57,0
7155,93,62,0
7156,89,66,0
7157,85,69,0
7158,81,71,0
7159,77,72,0
7160,73,72,0
7161,69,71,0
7162,65,69,0
7163,61,66,0
7164,57,62,1
7165,57,62,0
7166,53,71,0
7167,49,79,0
7168,45,86,0
7169,41,92,0
7170,37,97,0
7171,33,101,0
7172,29,104,0
7173,25,106,0
7174,21,107,0
7175,17,107,0
7176,13,106,0
7177,9,104,0
7178,5,101,0
7179,1,97,0
7180,141,74,0
7181,137,68,0
7182,133,61,0
7183,129,53,0
7184,125,44,0
7185,121,34,1
7186,121,34,0
7187,117,43,0
7188,113,51,0
7189,109,58,0
7190,105,64,0
7191,101,69,0
7192,97,73,0
7193,93,76,0
7194,89,78,0
7195,85,79,0
7196,81,79,0
7197,77,78,0
7198,73,76,0
7199,69,73,0
7200,65,69,0
7201,61,64,0
7202,57,58,0
7203,53,51,0
7204,49,43,1
7205,49,43,0
7206,45,52,0
7207,41,60,0
7208,37,67,0
7209,33,73,0
7210,29,78,0
7211,25,82,0
7212,21,85,0
7213,17,87,0
7214,13,88,0
7215,9,88,0
7216,5,87,0
7217,1,85,0
7218,149,124,0
7219,145,120,0
7220,141,115,0
7221,137,109,0
7222,133,102,0
7223,129,94,0
7224,125,85,1
7225,125,85,0
7226,121,94,0
7227,117,102,0
7228,113,109,0
7229,109,115,0
7230,105,120,0
7231,101,124,0
7232,97,127,0
7233,93,129,0
7234,89,130,0
7235,85,130,0
7236,81,129,0
7237,77,127,0
7238,73,124,0
7239,69,120,0
7240,65,115,0
7241,61,109,0
7242,57,102,0
7243,53,94,0
7244,49,85,0
7245,45,75,0
7246,41,65,0
7247,37,55,0
7248,33,45,1
7249,33,45,0
7250,29,54,0
7251,25,62,0
7252,21,69,0
7253,17,75,0
7254,13,80,0
7255,9,84,0
7256,5,87,0
7257,1,89,0
7258,141,105,0
7259,137,105,0
7260,133,104,0
7261,129,102,0
7262,125,99,0
7263,121,95,0
7264,117,90,0
7265,113,84,0
7266,109,77,0
7267,105,69,0
7268,101,60,1
7269,101,60,0
7270,97,69,0
7271,93,77,0
7272,89,84,0
7273,85,90,0
7274,81,95,0
7275,77,99,0
7276,73,102,0
7277,69,104,0
7278,65,105,0
7279,61,105,0
7280,57,104,0
7281,53,102,0
7282,49,99,0
7283,45,95,0
7284,41,90,0
7285,37,84,0
7286,33,77,0
7287,29,69,1
7288,29,69,0
7289,25,78,0
7290,21,86,0
7291,17,93,0
7292,13,99,0
7293,9,104,0
7294,5,108,0
7295,1,111,0
7296,149,88,0
7297,145,89,0
7298,141,89,0
7299,137,88,0
7300,133,86,0
7301,129,83,0
7302,125,79,0
7303,121,74,0
7304,117,68,0
7305,113,61,0
7306,109,53,0
7307,105,44,0
7308,101,34,1
7309,101,34,0
7310,97,43,0
7311,93,51,0
7312,89,58,0
7313,85,64,0
7314,81,69,0
7315,77,73,0
7316,73,76,0
7317,69,78,0
7318,65,79,0
7319,61,79,0
7320,57,78,0
7321,53,76,0
7322,49,73,0
7323,45,69,0
7324,41,64,0
7325,37,58,1
7326,37,58,0
7327,33,67,0
7328,29,75,0
7329,25,82,0
7330,21,88,0
7331,17,93,0
7332,13,97,0
7333,9,100,0
7334,5,102,0
7335,1,103,0
7336,141,58,0
7337,137,57,0
7338,133,55,0
7339,129,52,0
7340,125,48,0
7341,121,43,0
7342,117,37,0
7343,113,30,0
7344,109,22,0
7345,105,13,0
7346,101,3,1
7347,101,3,0
7348,97,12,0
7349,93,20,0
7350,89,27,0
7351,85,33,0
7352,81,38,0
7353,77,42,0
7354,73,45,0
7355,69,47,0
7356,65,48,0
7357,61,48,0
7358,57,47,0
7359,53,45,0
7360,49,42,0
7361,45,38,0
7362,41,33,1
7363,41,33,0
7364,37,42,0
7365,33,50,0
7366,29,57,0
7367,25,63,0
7368,21,68,0
7369,17,72,0
7370,13,75,0
7371,9,77,0
7372,5,78,0
7373,1,78,0
7374,149,87,0
7375,145,85,0
7376,141,82,0
7377,137,78,0
7378,133,73,0
7379,129,67,0
7380,125,60,1
7381,125,60,0
7382,121,69,0
7383,117,77,0
7384,113,84,0
7385,109,90,0
7386,105,95,0
7387,101,99,0
7388,97,102,0
7389,93,104,0
7390,89,105,0
7391,85,105,0
7392,81,104,0
7393,77,102,0
7394,73,99,0
7395,69,95,0
7396,65,90,0
7397,61,84,0
7398,57,77,0
7399,53,69,0
7400,49,60,1
7401,49,60,0
7402,45,69,0
7403,41,77,0
7404,37,84,0
7405,33,90,0
7406,29,95,0
7407,25,99,0
7408,21,102,0
7409,17,104,0
7410,13,105,0
7411,9,105,0
7412,5,104,0
7413,1,102,0
7414,141,175,0
7415,137,171,0
7416,133,166,0
7417,129,160,0
7418,125,153,0
7419,121,145,0
7420,117,136,1
7421,117,136,0
7422,113,145,0
7423,109,153,0
7424,105,160,0
7425,101,166,0
7426,97,171,0
7427,93,175,0
7428,89,178,0
7429,85,180,0
7430,81,181,0
7431,77,181,0
7432,73,180,0
7433,69,178,0
7434,65,175,0
7435,61,171,0
7436,57,166,0
7437,53,160,0
7438,49,153,0
7439,45,145,0
7440,41,136,0
7441,37,126,0
7442,33,116,0
7443,29,106,0
7444,25,96,0
7445,21,86,0
7446,17,76,0
7447,13,66,0
7448,9,56,1
7449,9,56,0
7450,5,65,0
7451,1,73,0
7452,149,76,0
7453,145,82,0
7454,141,87,0
7455,137,91,0
7456,133,94,0
7457,129,96,0
7458,125,97,0
7459,121,97,0
7460,117,96,0
7461,113,94,0
7462,109,91,0
7463,105,87,0
7464,101,82,0
7465,97,76,0
7466,93,69,0
7467,89,61,0
7468,85,52,1
7469,85,52,0
7470,81,61,0
7471,77,69,0
7472,73,76,0
7473,69,82,0
7474,65,87,0
7475,61,91,0
7476,57,94,0
7477,53,96,0
7478,49,97,0
7479,45,97,0
7480,41,96,0
7481,37,94,0
7482,33,91,0
7483,29,87,0
7484,25,82,0
7485,21,76,1
7486,21,76,0
7487,17,85,0
7488,13,93,0
7489,9,100,0
7490,5,106,0
7491,1,111,0
7492,141,69,0
7493,137,72,0
7494,133,74,0
7495,129,75,0
7496,125,75,0
7497,121,74,0
7498,117,72,0
7499,113,69,0
7500,109,65,0
7501,105,60,0
7502,101,54,0
7503,97,47,0
7504,93,39,0
7505,89,30,0
7506,85,20,1
7507,85,20,0
7508,81,29,0
7509,77,37,0
7510,73,44,0
7511,69,50,0
7512,65,55,0
7513,61,59,0
7514,57,62,0
7515,53,64,0
7516,49,65,0
7517,45,65,0
7518,41,64,0
7519,37,62,0
7520,33,59,0
7521,29,55,0
7522,25,50,0
7523,21,44,0
7524,17,37,1
7525,17,37,0
7526,13,46,0
7527,9,54,0
7528,5,61,0
7529,1,67,0
7530,149,19,0
7531,145,23,0
7532,141,26,0
7533,137,28,0
7534,133,29,0
7535,129,29,0
7536,125,28,0
7537,121,26,0
7538,117,23,0
7539,113,19,0
7540,109,14,0
7541,105,8,1
7542,105,8,0
7543,101,17,0
7544,97,25,0
7545,93,32,0
7546,89,38,0
7547,85,43,0
7548,81,47,0
7549,77,50,0
7550,73,52,0
7551,69,53,0
7552,65,53,0
7553,61,52,0
7554,57,50,1
7555,57,50,0
7556,53,59,0
7557,49,67,0
7558,45,74,0
7559,41,80,0
7560,37,85,0
7561,33,89,0
7562,29,92,0
7563,25,94,0
7564,21,95,0
7565,17,95,0
7566,13,94,0
7567,9,92,0
7568,5,89,0
7569,1,85,0
7570,141,108,0
7571,137,102,0
7572,133,95,0
7573,129,87,0
7574,125,78,1
7575,125,78,0
7576,121,87,0
7577,117,95,0
7578,113,102,0
7579,109,108,0
7580,105,113,0
7581,101,117,0
7582,97,120,0
7583,93,122,0
7584,89,123,0
7585,85,123,0
7586,81,122,0
7587,77,120,0
7588,73,117,0
7589,69,113,0
7590,65,108,0
7591,61,102,0
7592,57,95,0
7593,53,87,0
7594,49,78,0
7595,45,68,0
7596,41,58,0
7597,37,48,1
7598,37,48,0
7599,33,57,0
7600,29,65,0
7601,25,72,0
7602,21,78,0
7603,17,83,0
7604,13,87,0
7605,9,90,0
7606,5,92,0
7607,1,93,0
7608,149,160,0
7609,145,159,0
7610,141,157,0
7611,137,154,0
7612,133,150,0
7613,129,145,0
7614,125,139,0
7615,121,132,0
7616,117,124,0
7617,113,115,1
7618,113,115,0
7619,109,124,0
7620,105,132,0
7621,101,139,0
7622,97,145,0
7623,93,150,0
7624,89,154,0
7625,85,157,0
7626,81,159,0
7627,77,160,0
7628,73,160,0
7629,69,159,0
7630,65,157,0
7631,61,154,0
7632,57,150,0
7633,53,145,0
7634,49,139,0
7635,45,132,0
7636,41,124,0
7637,37,115,0
7638,33,105,0
7639,29,95,0
7640,25,85,0
7641,21,75,0
7642,17,65,0
7643,13,55,1
7644,13,55,0
7645,9,64,0
7646,5,72,0
7647,1,79,0
7648,141,81,0
7649,137,86,0
7650,133,90,0
7651,129,93,0
7652,125,95,0
7653,121,96,0
7654,117,96,0
7655,113,95,0
7656,109,93,0
7657,105,90,0
7658,101,86,0
7659,97,81,0
7660,93,75,0
7661,89,68,0
7662,85,60,0
7663,81,51,0
7664,77,41,1
7665,77,41,0
7666,73,50,0
7667,69,58,0
7668,65,65,0
7669,61,71,0
7670,57,76,0
7671,53,80,0
7672,49,83,0
7673,45,85,0
7674,41,86,0
7675,37,86,0
7676,33,85,0
7677,29,83,0
7678,25,80,0
7679,21,76,0
7680,17,71,0
7681,13,65,0
7682,9,58,0
7683,5,50,1
7684,5,50,0
7685,1,59,0
7686,149,64,0
7687,145,71,0
7688,141,77,0
7689,137,82,0
7690,133,86,0
7691,129,89,0
7692,125,91,0
7693,121,92,0
7694,117,92,0
7695,113,91,0
7696,109,89,0
7697,105,86,0
7698,101,82,0
7699,97,77,0
7700,93,71,0
7701,89,64,0
7702,85,56,0
7703,81,47,0
7704,77,37,0
7705,73,27,1
7706,73,27,0
7707,69,36,0
7708,65,44,0
7709,61,51,0
7710,57,57,0
7711,53,62,0
7712,49,66,0
7713,45,69,0
7714,41,71,0
7715,37,72,0
7716,33,72,0
7717,29,71,0
7718,25,69,0
7719,21,66,0
7720,17,62,0
7721,13,57,0
7722,9,51,1
7723,9,51,0
7724,5,60,0
7725,1,68,0
7726,141,69,0
7727,137,75,0
7728,133,80,0
7729,129,84,0
7730,125,87,0
7731,121,89,0
7732,117,90,0
7733,113,90,0
7734,109,89,0
7735,105,87,0
7736,101,84,0
7737,97,80,0
7738,93,75,1
7739,93,75,0
7740,89,84,0
7741,85,92,0
7742,81,99,0
7743,77,105,0
7744,73,110,0
7745,69,114,0
7746,65,117,0
7747,61,119,0
7748,57,120,0
7749,53,120,0
7750,49,119,0
7751,45,117,0
7752,41,114,0
7753,37,110,0
7754,33,105,0
7755,29,99,0
7756,25,92,0
7757,21,84,0
7758,17,75,0
7759,13,65,0
7760,9,55,1
7761,9,55,0
7762,5,64,0
7763,1,72,0
7764,149,90,0
7765,145,96,0
7766,141,101,0
7767,137,105,0
7768,133,108,0
7769,129,110,0
7770,125,111,0
7771,121,111,0
7772,117,110,0
7773,113,108,0
7774,109,105,0
7775,105,101,0
7776,101,96,0
7777,97,90,0
7778,93,83,0
7779,89,75,0
7780,85,66,0
7781,81,56,1
7782,81,56,0
7783,77,65,0
7784,73,73,0
7785,69,80,0
7786,65,86,0
7787,61,91,0
7788,57,95,0
7789,53,98,0
7790,49,100,0
7791,45,101,0
7792,41,101,0
7793,37,100,0
7794,33,98,0
7795,29,95,0
7796,25,91,0
7797,21,86,0
7798,17,80,0
7799,13,73,0
7800,9,65,0
7801,5,56,0
7802,1,46,1
7803,1,46,0
7804,141,-43,0
7805,137,-35,0
7806,133,-28,0
7807,129,-22,0
7808,125,-17,0
7809,121,-13,0
7810,117,-10,0
7811,113,-8,0
7812,109,-7,0
7813,105,-7,1
7814,105,-7,0
7815,101,2,0
7816,97,10,0
7817,93,17,0
7818,89,23,0
7819,85,28,0
7820,81,32,0
7821,77,35,0
7822,73,37,0
7823,69,38,0
7824,65,38,0
7825,61,37,0
7826,57,35,1
7827,57,35,0
7828,53,44,0
7829,49,52,0
7830,45,59,0
7831,41,65,0
7832,37,70,0
7833,33,74,0
7834,29,77,0
7835,25,79,0
7836,21,80,0
7837,17,80,0
7838,13,79,0
7839,9,77,0
7840,5,74,0
7841,1,70,0
7842,149,74,0
7843,145,68,1
7844,145,68,0
7845,141,77,0
7846,137,85,0
7847,133,92,0
7848,129,98,0
7849,125,103,0
7850,121,107,0
7851,117,110,0
7852,113,112,0
7853,109,113,0
7854,105,113,0
7855,101,112,0
7856,97,110,0
7857,93,107,0
7858,89,103,0
7859,85,98,0
7860,81,92,0
7861,77,85,0
7862,73,77,0
7863,69,68,0
7864,65,58,0
7865,61,48,1
7866,61,48,0
7867,57,57,0
7868,53,65,0
7869,49,72,0
7870,45,78,0
7871,41,83,0
7872,37,87,0
7873,33,90,0
7874,29,92,0
7875,25,93,0
7876,21,93,0
7877,17,92,0
7878,13,90,0
7879,9,87,0
7880,5,83,0
7881,1,78,0
7882,141,70,0
7883,137,63,0
7884,133,55,0
7885,129,46,0
7886,125,36,1
7887,125,36,0
7888,121,45,0
7889,117,53,0
7890,113,60,0
7891,109,66,0
7892,105,71,0
7893,101,75,0
7894,97,78,0
7895,93,80,0
7896,89,81,0
7897,85,81,0
7898,81,80,0
7899,77,78,0
7900,73,75,0
7901,69,71,0
7902,65,66,0
7903,61,60,0
7904,57,53,0
7905,53,45,0
7906,49,36,0
7907,45,26,1
7908,45,26,0
7909,41,35,0
7910,37,43,0
7911,33,50,0
7912,29,56,0
7913,25,61,0
7914,21,65,0
7915,17,68,0
7916,13,70,0
7917,9,71,0
7918,5,71,0
7919,1,70,0
7920,149,78,0
7921,145,75,0
7922,141,71,0
7923,137,66,0
7924,133,60,1
7925,133,60,0
7926,129,69,0
7927,125,77,0
7928,121,84,0
7929,117,90,0
7930,113,95,0
7931,109,99,0
7932,105,102,0
7933,101,104,0
7934,97,105,0
7935,93,105,0
7936,89,104,0
7937,85,102,0
7938,81,99,0
7939,77,95,0
7940,73,90,0
7941,69,84,0
7942,65,77,0
7943,61,69,0
7944,57,60,0
7945,53,50,1
7946,53,50,0
7947,49,59,0
7948,45,67,0
7949,41,74,0
7950,37,80,0
7951,33,85,0
7952,29,89,0
7953,25,92,0
7954,21,94,0
7955,17,95,0
7956,13,95,0
7957,9,94,0
7958,5,92,0
7959,1,89,0
7960,141,94,0
7961,137,89,0
7962,133,83,0
7963,129,76,0
7964,125,68,0
7965,121,59,1
7966,121,59,0
7967,117,68,0
7968,113,76,0
7969,109,83,0
7970,105,89,0
7971,101,94,0
7972,97,98,0
7973,93,101,0
7974,89,103,0
7975,85,104,0
7976,81,104,0
7977,77,103,0
7978,73,101,0
7979,69,98,0
7980,65,94,0
7981,61,89,0
7982,57,83,0
7983,53,76,0
7984,49,68,0
7985,45,59,0
7986,41,49,1
7987,41,49,0
7988,37,58,0
7989,33,66,0
7990,29,73,0
7991,25,79,0
7992,21,84,0
7993,17,88,0
7994,13,91,0
7995,9,93,0
7996,5,94,0
7997,1,94,0
7998,149,92,0
7999,145,90,0
8000,141,87,0
8001,137,83,0
8002,133,78,0
8003,129,72,0
8004,125,65,1
8005,125,65,0
8006,121,74,0
8007,117,82,0
8008,113,89,0
8009,109,95,0
8010,105,100,0
8011,101,104,0
8012,97,107,0
8013,93,109,0
8014,89,110,0
8015,85,110,0
8016,81,109,0
8017,77,107,0
8018,73,104,0
8019,69,100,0
8020,65,95,0
8021,61,89,0
8022,57,82,0
8023,53,74,0
8024,49,65,0
8025,45,55,1
8026,45,55,0
8027,41,64,0
8028,37,72,0
8029,33,79,0
8030,29,85,0
8031,25,90,0
8032,21,94,0
8033,17,97,0
8034,13,99,0
8035,9,100,0
8036,5,100,0
8037,1,99,0
8038,141,130,0
8039,137,127,0
8040,133,123,0
8041,129,118,0
8042,125,112,0
8043,121,105,0
8044,117,97,0
8045,113,88,1
8046,113,88,0
8047,109,97,0
8048,105,105,0
8049,101,112,0
8050,97,118,0
8051,93,123,0
8052,89,127,0
8053,85,130,0
8054,81,132,0
8055,77,133,0
8056,73,133,0
8057,69,132,0
8058,65,130,0
8059,61,127,0
8060,57,123,0
8061,53,118,0
8062,49,112,0
8063,45,105,0
8064,41,97,0
8065,37,88,0
8066,33,78,0
8067,29,68,0
8068,25,58,1
8069,25,58,0
8070,21,67,0
8071,17,75,0
8072,13,82,0
8073,9,88,0
8074,5,93,0
8075,1,97,0
8076,149,42,0
8077,145,44,0
8078,141,45,0
8079,137,45,0
8080,133,44,0
8081,129,42,0
8082,125,39,0
8083,121,35,0
8084,117,30,0
8085,113,24,0
8086,109,17,0
8087,105,9,1
8088,105,9,0
8089,101,18,0
8090,97,26,0
8091,93,33,0
8092,89,39,0
8093,85,44,0
8094,81,48,0
8095,77,51,0
8096,73,53,0
8097,69,54,0
8098,65,54,0
8099,61,53,0
8100,57,51,0
8101,53,48,0
8102,49,44,1
8103,49,44,0
8104,45,53,0
8105,41,61,0
8106,37,68,0
8107,33,74,0
8108,29,79,0
8109,25,83,0
8110,21,86,0
8111,17,88,0
8112,13,89,0
8113,9,89,0
8114,5,88,0
8115,1,86,0
8116,141,180,0
8117,137,176,0
8118,133,171,0
8119,129,165,0
8120,125,158,0
8121,121,150,0
8122,117,141,1
8123,117,141,0
8124,113,150,0
8125,109,158,0
8126,105,165,0
8127,101,171,0
8128,97,176,0
8129,93,180,0
8130,89,183,0
8131,85,185,0
8132,81,186,0
8133,77,186,0
8134,73,185,0
8135,69,183,0
8136,65,180,0
8137,61,176,0
8138,57,171,0
8139,53,165,0
8140,49,158,0
8141,45,150,0
8142,41,141,0
8143,37,131,0
8144,33,121,0
8145,29,111,0
8146,25,101,0
8147,21,91,0
8148,17,81,0
8149,13,71,0
8150,9,61,1
8151,9,61,0
8152,5,70,0
8153,1,78,0
8154,149,21,0
8155,145,27,0
8156,141,32,0
8157,137,36,0
8158,133,39,0
8159,129,41,0
8160,125,42,0
8161,121,42,0
8162,117,41,0
8163,113,39,0
8164,109,36,0
8165,105,32,0
8166,101,27,0
8167,97,21,0
8168,93,14,0
8169,89,6,1
8170,89,6,0
8171,85,15,0
8172,81,23,0
8173,77,30,0
8174,73,36,0
8175,69,41,0
8176,65,45,0
8177,61,48,0
8178,57,50,0
8179,53,51,0
8180,49,51,0
8181,45,50,0
8182,41,48,0
8183,37,45,0
8184,33,41,1
8185,33,41,0
8186,29,50,0
8187,25,58,0
8188,21,65,0
8189,17,71,0
8190,13,76,0
8191,9,80,0
8192,5,83,0
8193,1,85,0
8194,141,92,0
8195,137,92,0
8196,133,91,0
8197,129,89,0
8198,125,86,0
8199,121,82,0
8200,117,77,0
8201,113,71,0
8202,109,64,0
8203,105,56,0
8204,101,47,1
8205,101,47,0
8206,97,56,0
8207,93,64,0
8208,89,71,0
8209,85,77,0
8210,81,82,0
8211,77,86,0
8212,73,89,0
8213,69,91,0
8214,65,92,0
8215,61,92,0
8216,57,91,0
8217,53,89,0
8218,49,86,0
8219,45,82,0
8220,41,77,0
8221,37,71,0
8222,33,64,1
8223,33,64,0
8224,29,73,0
8225,25,81,0
8226,21,88,0
8227,17,94,0
8228,13,99,0
8229,9,103,0
8230,5,106,0
8231,1,108,0
8232,149,153,0
8233,145,153,0
8234,141,152,0
8235,137,150,0
8236,133,147,0
8237,129,143,0
8238,125,138,0
8239,121,132,0
8240,117,125,0
8241,113,117,0
8242,109,108,1
8243,109,108,0
8244,105,117,0
8245,101,125,0
8246,97,132,0
8247,93,138,0
8248,89,143,0
8249,85,147,0
8250,81,150,0
8251,77,152,0
8252,73,153,0
8253,69,153,0
8254,65,152,0
8255,61,150,0
8256,57,147,0
8257,53,143,0
8258,49,138,0
8259,45,132,0
8260,41,125,0
8261,37,117,0
8262,33,108,0
8263,29,98,0
8264,25,88,0
8265,21,78,1
8266,21,78,0
8267,17,87,0
8268,13,95,0
8269,9,102,0
8270,5,108,0
8271,1,113,0
8272,141,116,0
8273,137,119,0
8274,133,121,0
